1.067220271938112280e-02
1.472135508717570436e-02
1.813713066699829124e-02
2.109425852797676762e-02
2.359979485191440393e-02
2.567440725449060893e-02
2.735679920063556481e-02
2.868775635641745286e-02
2.970189622368979085e-02
3.042715550320702553e-02
3.088793267784245913e-02
3.110840980971221054e-02
3.111439890821155255e-02
3.093357111713896518e-02
3.059464303189713894e-02
3.012617634279673301e-02
2.955544214598097852e-02
2.890756298305505526e-02
2.820497912394252793e-02
2.746720064167750691e-02
2.671077801739855928e-02
2.594942423946781929e-02
2.519423264043737024e-02
2.445394795253094319e-02
2.373525975161707227e-02
2.304309680076677483e-02
2.238090798967375811e-02
2.175092100256990554e-02
2.115437389796639284e-02
2.059171772831666289e-02
2.006279038575496665e-02
1.956696321465322547e-02
1.910326274238768884e-02
1.867047028520922580e-02
1.826720230381373433e-02
1.789197430831060767e-02
1.754325091856224345e-02
1.721948442784437122e-02
1.688058359557548932e-02
1.654170497305011700e-02
1.622152411237859013e-02
1.591899856448884820e-02
1.563312761147433658e-02
1.536295630079762692e-02
1.510757768882066247e-02
1.486613372438607555e-02
1.463781511469200089e-02
1.442186044372763438e-02
1.421755475535328890e-02
1.402422776633279085e-02
1.384125183720792338e-02
1.366803979911042355e-02
1.350404271098937584e-02
1.334874760309161246e-02
1.320167524788955389e-02
1.306237798820159696e-02
1.293043764334768538e-02
1.280546350730147297e-02
