6.922341761237715482e-03
9.620446535584858960e-03
1.254131823887230310e-02
1.553447136235336541e-02
1.843955502532235169e-02
2.114937538888176857e-02
2.359334050558058865e-02
2.573090413949115016e-02
2.754742036356756449e-02
2.904733787877005965e-02
3.024661283754617735e-02
3.116675869993855083e-02
3.183131762159441963e-02
3.226429001492937820e-02
3.248966910283530851e-02
3.253137422477570678e-02
3.241318371973293117e-02
3.215852697982143210e-02
3.179014679396422599e-02
3.132970315777387077e-02
3.079739401033819435e-02
3.021164758271511000e-02
2.958891463930289276e-02
2.894356648441260421e-02
2.828788938680116063e-02
2.763215781532555107e-02
2.698476596769927224e-02
2.635239766800102912e-02
2.574021725091168653e-02
2.515206742076001728e-02
2.459066355449427213e-02
2.405777710333907929e-02
2.355440344521226442e-02
2.308091169085277686e-02
2.263717557140149453e-02
2.222268569508299707e-02
2.183664423377704167e-02
2.147804356716105645e-02
2.114573064739995109e-02
2.083845891569452782e-02
2.055492955649080439e-02
2.029382375755298465e-02
2.005382748586614222e-02
1.983365011316390661e-02
1.963203804637181707e-02
1.944778434750109308e-02
1.927973517048318236e-02
1.912679370210718446e-02
1.898792217158274537e-02
1.886214238795233880e-02
1.874853517547231743e-02
1.864623900259535991e-02
1.855444803857275379e-02
1.847240982119462832e-02
1.839942267813892557e-02
1.833483301128858989e-02
1.827803252685982968e-02
1.822845547309741299e-02
